#{"t_start": 1658865452.5116673, "env_id": "DeepRMSCA-v0"}
r,l,t,service_blocking_rate_since_reset,bit_rate_blocking_rate_since_reset
42,50,523.849967,0.08,0.07786633966891478
50,50,524.106026,0.0,0.0
42,50,524.392096,0.08,0.05852737570799245
48,50,524.634154,0.02,0.023482053002348204
46,50,524.887716,0.04,0.036103542234332424
44,50,525.117769,0.06,0.04404841963685272
48,50,525.363824,0.02,0.018717397974838908
48,50,525.594879,0.02,0.029318036966220522
48,50,525.832934,0.02,0.016931216931216932
48,50,526.070988,0.02,0.01403148528405202
50,50,526.314046,0.0,0.0
46,50,526.5481,0.04,0.04271597067261715
46,50,526.785156,0.04,0.03446172613601708
50,50,527.040214,0.0,0.0
46,50,527.31228,0.04,0.03510498687664042
48,50,527.575343,0.02,0.014788524105294291
48,50,527.846804,0.02,0.018633540372670808
48,50,528.098862,0.02,0.01800600200066689
48,50,528.387652,0.02,0.019155844155844155
48,50,528.843895,0.02,0.009800918836140888
42,50,529.083454,0.08,0.0700363396101751
40,50,529.313507,0.1,0.09170437405731523
50,50,529.563567,0.0,0.0
48,50,529.802624,0.02,0.02904040404040404
50,50,530.071756,0.0,0.0
50,50,530.341818,0.0,0.0
48,50,530.590877,0.02,0.029503105590062112
44,50,530.876338,0.06,0.0387696251201538
46,50,531.1454,0.04,0.02122186495176849
50,50,531.401459,0.0,0.0
48,50,531.657842,0.02,0.01605929586164299
44,50,531.9005,0.06,0.036309127248501
50,50,532.176566,0.0,0.0
48,50,532.570657,0.02,0.011479173499508036
48,50,532.86481,0.02,0.010676156583629894
46,50,533.128429,0.04,0.02303860523038605
50,50,533.377488,0.0,0.0
48,50,533.616541,0.02,0.008447043534762833
50,50,533.868683,0.0,0.0
50,50,534.315297,0.0,0.0
50,50,534.589362,0.0,0.0
44,50,534.853483,0.06,0.0640788662969809
48,50,535.135547,0.02,0.025068786303882606
46,50,535.382607,0.04,0.0297029702970297
50,50,535.65567,0.0,0.0
46,50,535.903886,0.04,0.021310432569974554
50,50,536.171952,0.0,0.0
48,50,536.409008,0.02,0.009511731135066582
50,50,536.648062,0.0,0.0
44,50,536.873329,0.06,0.061946902654867256
48,50,537.133392,0.02,0.012207192345760474
46,50,537.373951,0.04,0.0321823667448877
50,50,537.629011,0.0,0.0
48,50,537.902963,0.02,0.017707985299031073
46,50,538.180029,0.04,0.02979011509817197
46,50,538.440089,0.04,0.04054054054054054
46,50,538.74616,0.04,0.022339027595269383
48,50,539.041294,0.02,0.013884506153360681
48,50,539.326479,0.02,0.01547508511296812
48,50,539.56904,0.02,0.014419852448021462
46,50,540.063241,0.04,0.045813586097946286
46,50,540.319301,0.04,0.03236797274275979
42,50,540.567357,0.08,0.06405817174515235
46,50,540.796409,0.04,0.03904
44,50,541.035551,0.06,0.07101985863345675
48,50,541.268604,0.02,0.012978585334198572
50,50,541.510662,0.0,0.0
50,50,541.751717,0.0,0.0
48,50,541.995,0.02,0.010289389067524116
48,50,542.232142,0.02,0.026171637248934874
44,50,542.491706,0.06,0.04492617027961043
50,50,542.744765,0.0,0.0
48,50,543.026953,0.02,0.008533501896333754
46,50,543.272469,0.04,0.01895093062605753
46,50,543.511527,0.04,0.02219363139273078
46,50,543.76109,0.04,0.026341150016061677
50,50,544.041206,0.0,0.0
46,50,544.304272,0.04,0.03076923076923077
50,50,544.569331,0.0,0.0
50,50,544.826391,0.0,0.0
48,50,545.404718,0.02,0.01282483968950388
50,50,545.719362,0.0,0.0
50,50,546.025281,0.0,0.0
48,50,546.320396,0.02,0.009669889963321108
48,50,546.578997,0.02,0.012353923205342237
48,50,546.819533,0.02,0.020780856423173802
48,50,547.078841,0.02,0.009371221281741234
48,50,547.316948,0.02,0.03011855174623518
46,50,547.579537,0.04,0.03832528180354267
46,50,547.846072,0.04,0.04996186117467582
50,50,548.129446,0.0,0.0
50,50,548.379955,0.0,0.0
50,50,548.650118,0.0,0.0
50,50,548.907259,0.0,0.0
48,50,549.173169,0.02,0.011806797853309481
46,50,549.423192,0.04,0.026737967914438502
50,50,549.695173,0.0,0.0
50,50,549.952909,0.0,0.0
48,50,550.224139,0.02,0.01621271076523995
48,50,550.472824,0.02,0.009993552546744036
48,50,550.730382,0.02,0.007768800497203232
