#{"t_start": 1658275058.4206622, "env_id": "DeepRMSCA-v0"}
r,l,t,service_blocking_rate_since_reset,bit_rate_blocking_rate_since_reset
48,50,502.229845,0.02,0.030456852791878174
48,50,502.485906,0.02,0.010538994278831678
50,50,502.769972,0.0,0.0
44,50,503.018028,0.06,0.07066707279926897
46,50,503.346458,0.04,0.023611997447351627
48,50,503.648526,0.02,0.01451841359773371
46,50,503.974602,0.04,0.044892648015614836
50,50,504.283672,0.0,0.0
46,50,504.62375,0.04,0.05809979494190021
50,50,504.936351,0.0,0.0
46,50,505.270272,0.04,0.051258992805755396
48,50,505.56534,0.02,0.017077798861480076
46,50,505.857407,0.04,0.041499330655957165
48,50,506.438353,0.02,0.015681544028950542
50,50,506.73042,0.0,0.0
48,50,506.998145,0.02,0.012285012285012284
50,50,507.279208,0.0,0.0
50,50,507.541269,0.0,0.0
46,50,507.845339,0.04,0.0370722433460076
50,50,508.129405,0.0,0.0
50,50,508.421472,0.0,0.0
42,50,508.675528,0.08,0.0531496062992126
48,50,508.94659,0.02,0.01153984853948792
46,50,509.198459,0.04,0.035948733979368555
50,50,509.471522,0.0,0.0
50,50,509.731581,0.0,0.0
50,50,510.008052,0.0,0.0
50,50,510.278731,0.0,0.0
48,50,510.615424,0.02,0.02962009014810045
50,50,510.940497,0.0,0.0
50,50,511.277577,0.0,0.0
50,50,511.582651,0.0,0.0
48,50,511.913731,0.02,0.025717111770524232
48,50,512.2138,0.02,0.027491408934707903
48,50,512.660906,0.02,0.022888459058671824
46,50,512.916965,0.04,0.04623724489795918
48,50,513.219034,0.02,0.025778372949447605
48,50,513.530106,0.02,0.021327829377364983
50,50,513.889188,0.0,0.0
48,50,514.185033,0.02,0.011912427559562138
44,50,514.454942,0.06,0.07136150234741784
48,50,514.713002,0.02,0.02107220328478463
50,50,515.00907,0.0,0.0
48,50,515.31414,0.02,0.011760862463247305
48,50,515.630213,0.02,0.012152222577550368
50,50,515.908277,0.0,0.0
48,50,516.206041,0.02,0.017304189435336976
44,50,516.476104,0.06,0.07131782945736434
50,50,516.776172,0.0,0.0
46,50,517.053235,0.04,0.03640323584318606
48,50,517.354306,0.02,0.02341772151898734
50,50,517.622365,0.0,0.0
50,50,517.94944,0.0,0.0
50,50,518.202502,0.0,0.0
48,50,518.711621,0.02,0.028620689655172414
46,50,518.989685,0.04,0.04048207663782447
48,50,519.304497,0.02,0.021739130434782608
50,50,519.563627,0.0,0.0
50,50,519.853693,0.0,0.0
42,50,520.120754,0.08,0.05792110206637445
48,50,520.443828,0.02,0.019885507683037058
50,50,520.731896,0.0,0.0
48,50,521.061971,0.02,0.030515715593530668
46,50,521.350036,0.04,0.057061790668348045
46,50,521.675111,0.04,0.0551543007222587
46,50,521.954803,0.04,0.044290657439446365
46,50,522.233867,0.04,0.057162300102075535
42,50,522.488433,0.08,0.09260962894817541
50,50,522.787501,0.0,0.0
44,50,523.061564,0.06,0.0804862023653088
48,50,523.340883,0.02,0.020119459289531592
46,50,523.588944,0.04,0.037168713639301874
50,50,523.870008,0.0,0.0
50,50,524.17708,0.0,0.0
50,50,524.5121,0.0,0.0
48,50,525.114744,0.02,0.0257988859571973
48,50,525.449632,0.02,0.020969855832241154
46,50,525.726695,0.04,0.05390835579514825
50,50,526.004759,0.0,0.0
48,50,526.25268,0.02,0.02947920078611202
48,50,526.539747,0.02,0.024306637581801183
46,50,526.878824,0.04,0.046894803548795945
48,50,527.206905,0.02,0.029593943565037854
48,50,527.511979,0.02,0.03079416531604538
46,50,527.851063,0.04,0.043735613285103586
50,50,528.156137,0.0,0.0
48,50,528.51773,0.02,0.027601522842639593
46,50,528.836802,0.04,0.04245843230403801
46,50,529.178853,0.04,0.03335492227979275
48,50,529.508929,0.02,0.026536781995297277
46,50,529.842441,0.04,0.021794061907770057
50,50,530.170517,0.0,0.0
48,50,530.49259,0.02,0.017043693833281685
46,50,530.755836,0.04,0.04825822946628316
46,50,531.103917,0.04,0.039587491683300065
50,50,531.677048,0.0,0.0
48,50,532.022133,0.02,0.024861878453038673
48,50,532.3382,0.02,0.02689022461246441
50,50,532.681768,0.0,0.0
44,50,532.998843,0.06,0.07596948506039415
46,50,533.337435,0.04,0.05290490100616683
46,50,533.657508,0.04,0.04763287830380482
48,50,533.985583,0.02,0.027869940278699403
48,50,534.277607,0.02,0.012587412587412588
48,50,534.611683,0.02,0.027131782945736434
48,50,534.927385,0.02,0.02736318407960199
46,50,535.275466,0.04,0.0652317880794702
50,50,535.574533,0.0,0.0
48,50,535.871602,0.02,0.009776095868811101
46,50,536.137664,0.04,0.038908064010040794
48,50,536.467243,0.02,0.03017394391196308
46,50,536.763314,0.04,0.022510231923601638
48,50,537.097158,0.02,0.03037817730936144
48,50,537.345217,0.02,0.02507624534056252
48,50,537.620283,0.02,0.023307086614173227
50,50,537.872341,0.0,0.0
50,50,538.341453,0.0,0.0
48,50,538.615515,0.02,0.030485868529691967
50,50,538.947591,0.0,0.0
46,50,539.225657,0.04,0.03818301514154049
48,50,539.554583,0.02,0.025936599423631124
48,50,539.811641,0.02,0.02595797280593325
48,50,540.107711,0.02,0.01289308176100629
50,50,540.369774,0.0,0.0
48,50,540.644837,0.02,0.023533103231879512
50,50,540.898573,0.0,0.0
50,50,541.175637,0.0,0.0
48,50,541.4467,0.02,0.016265248670628715
50,50,541.716761,0.0,0.0
48,50,541.979825,0.02,0.009135399673735726
48,50,542.240884,0.02,0.023787457522397283
46,50,542.486941,0.04,0.04657886283327979
50,50,542.755536,0.0,0.0
50,50,543.015595,0.0,0.0
46,50,543.281161,0.04,0.04337431693989071
50,50,543.542221,0.0,0.0
50,50,544.076933,0.0,0.0
48,50,544.386344,0.02,0.010638297872340425
46,50,544.716423,0.04,0.03770692826486818
50,50,544.980484,0.0,0.0
48,50,545.252546,0.02,0.03146633102580239
50,50,545.51063,0.0,0.0
48,50,545.810699,0.02,0.01430517711171662
48,50,546.07376,0.02,0.017821116341627436
46,50,546.345826,0.04,0.045105860693464256
50,50,546.603891,0.0,0.0
50,50,546.876462,0.0,0.0
50,50,547.142523,0.0,0.0
50,50,547.413733,0.0,0.0
48,50,547.669791,0.02,0.025502072043353523
48,50,547.940852,0.02,0.013418725221103996
50,50,548.18991,0.0,0.0
50,50,548.472871,0.0,0.0
46,50,548.717928,0.04,0.037267080745341616
48,50,549.011996,0.02,0.02701863354037267
50,50,549.257055,0.0,0.0
48,50,549.529117,0.02,0.02012987012987013
48,50,549.973226,0.02,0.009800918836140888
50,50,550.232288,0.0,0.0
48,50,550.473344,0.02,0.020211161387631977
50,50,550.750407,0.0,0.0
50,50,551.02647,0.0,0.0
50,50,551.332541,0.0,0.0
50,50,551.664616,0.0,0.0
46,50,552.006205,0.04,0.043478260869565216
48,50,552.320275,0.02,0.008330663248958666
46,50,552.659353,0.04,0.04019292604501608
50,50,552.990431,0.0,0.0
50,50,553.338398,0.0,0.0
48,50,553.66247,0.02,0.009660226515656229
48,50,554.029662,0.02,0.023506088926649675
48,50,554.349239,0.02,0.016726795670711708
48,50,554.694319,0.02,0.010676156583629894
50,50,555.018397,0.0,0.0
50,50,555.367478,0.0,0.0
50,50,555.691111,0.0,0.0
44,50,556.037196,0.06,0.05864386072083079
50,50,556.472799,0.0,0.0
50,50,556.801875,0.0,0.0
48,50,557.108948,0.02,0.007701786814540973
48,50,557.395015,0.02,0.02934882298991134
48,50,557.648072,0.02,0.008044554455445545
50,50,557.935141,0.0,0.0
48,50,558.206207,0.02,0.020038167938931296
50,50,558.474269,0.0,0.0
46,50,558.72633,0.04,0.025047558655675334
50,50,559.030317,0.0,0.0
48,50,559.294377,0.02,0.032120616191412654
50,50,559.568447,0.0,0.0
46,50,559.837507,0.04,0.0321823667448877
46,50,560.133081,0.04,0.03118797845194216
48,50,560.405143,0.02,0.00835282325425994
48,50,560.694932,0.02,0.03012863913337847
48,50,560.963149,0.02,0.028345418589321027
46,50,561.246215,0.04,0.04007884362680683
50,50,561.515277,0.0,0.0
48,50,561.793541,0.02,0.02042711234911792
48,50,562.051979,0.02,0.014419852448021462
48,50,562.521491,0.02,0.019589257503949447
48,50,562.773551,0.02,0.01465076660988075
48,50,563.075618,0.02,0.00865650969529086
48,50,563.34768,0.02,0.0144
48,50,563.625743,0.02,0.014809828340626052
50,50,563.907808,0.0,0.0
48,50,564.186871,0.02,0.024578027835356824
44,50,564.44293,0.06,0.07672552166934189
48,50,564.721995,0.02,0.029581993569131833
48,50,564.974054,0.02,0.026171637248934874
46,50,565.245116,0.04,0.021991831605403706
48,50,565.504175,0.02,0.024671579621916052
50,50,565.789248,0.0,0.0
50,50,566.071313,0.0,0.0
48,50,566.34088,0.02,0.008041170794467674
48,50,566.609942,0.02,0.009637006103437198
48,50,566.901008,0.02,0.01118162586884255
50,50,567.165068,0.0,0.0
50,50,567.428129,0.0,0.0
48,50,567.687188,0.02,0.02811482687185558
48,50,568.148298,0.02,0.01349983125210935
48,50,568.403357,0.02,0.029951100244498777
44,50,568.676418,0.06,0.05149299207800122
46,50,568.931481,0.04,0.025008336112037347
48,50,569.223548,0.02,0.03138564273789649
50,50,569.483609,0.0,0.0
48,50,569.750674,0.02,0.009371221281741234
50,50,570.003239,0.0,0.0
48,50,570.298307,0.02,0.025120772946859903
46,50,570.566241,0.04,0.02135774218154081
50,50,570.865308,0.0,0.0
44,50,571.127368,0.06,0.06623681125439625
50,50,571.399431,0.0,0.0
48,50,571.669491,0.02,0.028964306612053833
48,50,571.938554,0.02,0.011806797853309481
48,50,572.187611,0.02,0.017045454545454544
50,50,572.49168,0.0,0.0
50,50,572.761741,0.0,0.0
50,50,573.051809,0.0,0.0
50,50,573.327872,0.0,0.0
46,50,573.609936,0.04,0.018023617153511497
